match_id,tournament_id,round,player_1,player_2,winner,score,p1_world_ranking,p2_world_ranking,p1_seeding,p2_seeding,date
784,5202,R32,Moh. Zaki UBAIDILLAH,Mads CHRISTOPHERSEN,Moh. Zaki UBAIDILLAH,21-19 21-16,,,,,2025-01-29
785,5202,R32,CHEAM June Wei,Alwi FARHAN,Alwi FARHAN,16-21 14-21,,2,,5,2025-01-29
786,5202,R32,Misha ZILBERMAN,Jason GUNAWAN,Jason GUNAWAN,10-21 10-21,,14,,,2025-01-29
787,5202,R32,Kiran GEORGE,NG Ka Long Angus,NG Ka Long Angus,15-21 10-21,19,,,3,2025-01-29
788,5202,R32,Yohanes Saut MARCELLYNO,PRANNOY H. S.,Yohanes Saut MARCELLYNO,18-21 21-15 21-16,,,,,2025-01-29
789,5202,R32,ZHU Xuan Chen,CHI Yu Jen,ZHU Xuan Chen,21-12 21-13,,6,,6,2025-01-29
790,5202,R32,Chico Aura DWI WARDOYO,Rithvik Sanjeevi SATISH KUMAR,Chico Aura DWI WARDOYO,21-16 21-8,,,,,2025-01-29
791,5202,R32,JEON Hyeok Jin,Lakshya SEN,Lakshya SEN,8-21 14-21,,4,,2,2025-01-29
792,5202,R16,LEE Cheuk Yiu,Tharun MANNEPALLI,Tharun MANNEPALLI,21-19 14-21 20-22,,12,1,,2025-01-29
793,5202,R16,Brian YANG,HU Zhe An,HU Zhe An,13-21 14-21,21,,8,,2025-01-29
794,5202,R16,Jia Heng Jason TEH,Kantaphon WANGCHAROEN,Kantaphon WANGCHAROEN,15-21 21-17 16-21,9,,4,,2025-01-29
795,5202,R16,Ayush SHETTY,Justin HOH,Justin HOH,18-21 16-21,25,,7,,2025-01-29
796,5202,R16,Moh. Zaki UBAIDILLAH,Alwi FARHAN,Alwi FARHAN,21-19 17-21 17-21,,2,,5,2025-01-29
797,5202,R16,Jason GUNAWAN,NG Ka Long Angus,Jason GUNAWAN,21-18 16-21 21-14,14,,,3,2025-01-29
798,5202,R16,Yohanes Saut MARCELLYNO,ZHU Xuan Chen,ZHU Xuan Chen,21-15 19-21 6-21,,,,,2025-01-29
799,5202,R16,Chico Aura DWI WARDOYO,Lakshya SEN,Lakshya SEN,14-21 21-14 17-21,,4,,2,2025-01-29
800,5202,QF,Tharun MANNEPALLI,HU Zhe An,Tharun MANNEPALLI,21-12 13-21 21-18,12,,,,2025-01-29
801,5202,QF,Kantaphon WANGCHAROEN,Justin HOH,Justin HOH,9-21 18-21,,,,,2025-01-29
802,5202,QF,Alwi FARHAN,Jason GUNAWAN,Alwi FARHAN,21-17 21-15,2,14,5,,2025-01-29
803,5202,QF,ZHU Xuan Chen,Lakshya SEN,Lakshya SEN,14-21 21-18 14-21,,4,,2,2025-01-29
804,5202,SF,Tharun MANNEPALLI,Justin HOH,Justin HOH,21-19 16-21 16-21,12,,,,2025-01-29
805,5202,SF,Alwi FARHAN,Lakshya SEN,Alwi FARHAN,21-16 21-9,2,4,5,2,2025-01-29
806,5202,F,Justin HOH,Alwi FARHAN,Alwi FARHAN,15-21 5-21,,2,,5,2025-01-29
807,5203,R32,CHOU Tien Chen,WANG Zheng Xing,CHOU Tien Chen,21-11 21-15,7,24,3,,2025-01-09
808,5203,R32,Kiran GEORGE,Jia Heng Jason TEH,Kiran GEORGE,21-16 21-11,19,9,,,2025-01-09
809,5203,R32,WENG Hong Yang,Yushi TANAKA,WENG Hong Yang,21-14 21-11,,5,7,,2025-01-09
810,5203,R32,Alwi FARHAN,Jason GUNAWAN,Alwi FARHAN,21-15 22-20,2,14,,,2025-01-09
811,5203,R32,Kodai NARAOKA,Viktor AXELSEN,Kodai NARAOKA,21-15 21-7,,,5,,2025-01-09
812,5203,R32,SU Li Yang,Ayush SHETTY,Ayush SHETTY,21-15 19-21 13-21,,25,,,2025-01-09
813,5203,R32,LU Guang Zu,PRANNOY H. S.,PRANNOY H. S.,17-21 14-21,,,,,2025-01-09
814,5203,R32,WANG Tzu Wei,Lakshya SEN,Lakshya SEN,20-22 21-16 15-21,23,4,,,2025-01-09
815,5203,R32,Sholeh AIDIL,CHI Yu Jen,Sholeh AIDIL,15-21 21-18 21-15,,6,,,2025-01-09
816,5203,R32,Anthony Sinisuka GINTING,Christo POPOV,Christo POPOV,21-19 17-21 19-21,,10,,6,2025-01-09
817,5203,R32,Rasmus GEMKE,LEE Cheuk Yiu,Rasmus GEMKE,19-21 21-14 21-18,,,,,2025-01-09
818,5203,R32,Brian YANG,LOH Kean Yew,LOH Kean Yew,16-21 14-21,21,8,,4,2025-01-09
819,5203,R32,LEONG Jun Hao,LEE Zii Jia,LEONG Jun Hao,21-16 21-16,,,,,2025-01-09
820,5203,R32,Justin HOH,Toma Junior POPOV,Justin HOH,21-12 21-17,,13,,8,2025-01-09
821,5203,R32,NG Ka Long Angus,Koki WATANABE,Koki WATANABE,21-14 19-21 18-21,,16,,,2025-01-09
822,5203,R32,LEE Chia Hao,LI Shi Feng,LI Shi Feng,13-21 9-21,,,,2,2025-01-09
823,5203,R16,CHOU Tien Chen,Kiran GEORGE,CHOU Tien Chen,21-6 21-12,7,19,3,,2025-01-09
824,5203,R16,WENG Hong Yang,Alwi FARHAN,Alwi FARHAN,20-22 21-12 11-21,,2,7,,2025-01-09
825,5203,R16,Kodai NARAOKA,Ayush SHETTY,Ayush SHETTY,19-21 21-12 14-21,,25,5,,2025-01-09
826,5203,R16,PRANNOY H. S.,Lakshya SEN,Lakshya SEN,21-15 18-21 10-21,,4,,,2025-01-09
827,5203,R16,Sholeh AIDIL,Christo POPOV,Christo POPOV,17-21 19-21,,10,,6,2025-01-09
828,5203,R16,Rasmus GEMKE,LOH Kean Yew,LOH Kean Yew,16-21 18-21,,8,,4,2025-01-09
829,5203,R16,LEONG Jun Hao,Justin HOH,LEONG Jun Hao,21-11 15-21 21-18,,,,,2025-01-09
830,5203,R16,Koki WATANABE,LI Shi Feng,LI Shi Feng,12-21 19-21,16,,,2,2025-01-09
831,5203,QF,CHOU Tien Chen,Alwi FARHAN,CHOU Tien Chen,22-20 16-21 21-14,7,2,3,,2025-01-09
832,5203,QF,Ayush SHETTY,Lakshya SEN,Lakshya SEN,16-21 21-17 13-21,25,4,,,2025-01-09
833,5203,QF,Christo POPOV,LOH Kean Yew,Christo POPOV,21-18 9-21 29-27,10,8,6,4,2025-01-09
834,5203,QF,LEONG Jun Hao,LI Shi Feng,LI Shi Feng,20-22 21-14 20-22,,,,2,2025-01-09
835,5203,SF,CHOU Tien Chen,Lakshya SEN,Lakshya SEN,21-23 20-22,7,4,3,,2025-01-09
836,5203,SF,Christo POPOV,LI Shi Feng,LI Shi Feng,18-21 19-21,10,,6,2,2025-01-09
837,5203,F,Lakshya SEN,LI Shi Feng,LI Shi Feng,15-21 12-21,4,,,2,2025-01-09
838,5280,R32,Kunlavut VITIDSARN,Jia Heng Jason TEH,Kunlavut VITIDSARN,21-15 21-17,3,9,3,,2025-01-16
839,5280,R32,LU Guang Zu,Koki WATANABE,LU Guang Zu,21-19 22-20,,16,,,2025-01-16
840,5280,R32,CHOU Tien Chen,Ayush SHETTY,CHOU Tien Chen,21-19 12-21 21-16,7,25,6,,2025-01-16
841,5280,R32,Christo POPOV,WANG Tzu Wei,Christo POPOV,21-14 21-17,10,23,,,2025-01-16
842,5280,R32,LOH Kean Yew,Nhat NGUYEN,Nhat NGUYEN,20-22 14-21,8,17,8,,2025-01-16
843,5280,R32,CHI Yu Jen,Yushi TANAKA,CHI Yu Jen,21-12 14-21 21-18,6,5,,,2025-01-16
844,5280,R32,Kodai NARAOKA,WENG Hong Yang,WENG Hong Yang,16-21 9-21,,,,,2025-01-16
845,5280,R32,Lakshya SEN,Toma Junior POPOV,Toma Junior POPOV,11-21 10-21,4,13,,,2025-01-16
846,5280,R32,LEE Zii Jia,LIN Chun-Yi,LIN Chun-Yi,21-17 21-23 6-14,,1,,,2025-01-16
847,5280,R32,Kenta NISHIMOTO,Jonatan CHRISTIE,Jonatan CHRISTIE,19-21 19-21,,11,,5,2025-01-16
848,5280,R32,Anthony Sinisuka GINTING,LEONG Jun Hao,LEONG Jun Hao,19-21 21-5 10-21,,,,,2025-01-16
849,5280,R32,Alwi FARHAN,LI Shi Feng,LI Shi Feng,16-21 9-21,2,,,4,2025-01-16
850,5280,R32,WANG Zheng Xing,Viktor AXELSEN,Viktor AXELSEN,21-16 17-21 11-21,24,,,,2025-01-16
851,5280,R32,LEE Chia Hao,Alex LANIER,Alex LANIER,15-21 21-17 15-21,,20,,7,2025-01-16
852,5280,R32,NG Ka Long Angus,LEE Cheuk Yiu,NG Ka Long Angus,21-10 3-0,,,,,2025-01-16
853,5280,R32,Rasmus GEMKE,Anders ANTONSEN,Anders ANTONSEN,19-21 19-21,,,,2,2025-01-16
854,5280,R16,Kunlavut VITIDSARN,LU Guang Zu,Kunlavut VITIDSARN,22-20 21-17,3,,3,,2025-01-16
855,5280,R16,CHOU Tien Chen,Christo POPOV,Christo POPOV,11-21 21-18 13-21,7,10,6,,2025-01-16
856,5280,R16,Nhat NGUYEN,CHI Yu Jen,CHI Yu Jen,21-23 17-21,17,6,,,2025-01-16
857,5280,R16,WENG Hong Yang,Toma Junior POPOV,WENG Hong Yang,21-12 21-12,,13,,,2025-01-16
858,5280,R16,LIN Chun-Yi,Jonatan CHRISTIE,LIN Chun-Yi,21-5 22-20,1,11,,5,2025-01-16
859,5280,R16,LEONG Jun Hao,LI Shi Feng,LI Shi Feng,11-21 21-19 8-21,,,,4,2025-01-16
860,5280,R16,Viktor AXELSEN,Alex LANIER,Alex LANIER,22-20 15-21 13-21,,20,,7,2025-01-16
861,5280,R16,NG Ka Long Angus,Anders ANTONSEN,Anders ANTONSEN,21-19 17-21 12-21,,,,2,2025-01-16
862,5280,QF,Kunlavut VITIDSARN,Christo POPOV,Christo POPOV,11-21 4-11,3,10,3,,2025-01-16
863,5280,QF,CHI Yu Jen,WENG Hong Yang,WENG Hong Yang,24-26 12-21,6,,,,2025-01-16
864,5280,QF,LIN Chun-Yi,LI Shi Feng,LIN Chun-Yi,21-16 21-15,1,,,4,2025-01-16
865,5280,QF,Alex LANIER,Anders ANTONSEN,Anders ANTONSEN,18-21 14-21,20,,7,2,2025-01-16
866,5280,SF,Christo POPOV,WENG Hong Yang,WENG Hong Yang,17-21 18-21,10,,,,2025-01-16
867,5280,SF,LIN Chun-Yi,Anders ANTONSEN,LIN Chun-Yi,21-19 21-14,1,,,2,2025-01-16
868,5280,F,WENG Hong Yang,LIN Chun-Yi,WENG Hong Yang,21-11 21-15,,1,,,2025-01-16
869,5288,R32,Anders ANTONSEN,YOO Tae Bin,Anders ANTONSEN,21-10 21-17,,,1,,2025-01-23
870,5288,R32,WANG Zheng Xing,Justin HOH,Justin HOH,6-21 19-21,24,,,,2025-01-23
871,5288,R32,Kodai NARAOKA,Jason GUNAWAN,Kodai NARAOKA,21-15 22-20,,14,6,,2025-01-23
872,5288,R32,Ayush SHETTY,SU Li Yang,SU Li Yang,18-21 18-21,25,,,,2025-01-23
873,5288,R32,CHOU Tien Chen,Magnus JOHANNESEN,CHOU Tien Chen,23-21 21-14,7,,3,,2025-01-23
874,5288,R32,Chico Aura DWI WARDOYO,PRANNOY H. S.,Chico Aura DWI WARDOYO,16-8,,,,,2025-01-23
875,5288,R32,LOH Kean Yew,Kiran GEORGE,LOH Kean Yew,21-14 20-22 21-14,8,19,5,,2025-01-23
876,5288,R32,LIN Chun-Yi,WANG Tzu Wei,WANG Tzu Wei,12-21 17-21,1,23,,,2025-01-23
877,5288,R32,LEONG Jun Hao,Alwi FARHAN,Alwi FARHAN,19-21 24-26,,2,,,2025-01-23
878,5288,R32,LEE Cheuk Yiu,LU Guang Zu,LEE Cheuk Yiu,21-23 21-18 21-19,,,,,2025-01-23
879,5288,R32,Jia Heng Jason TEH,Koki WATANABE,Koki WATANABE,17-21 19-21,9,16,,,2025-01-23
880,5288,R32,Nhat NGUYEN,WENG Hong Yang,WENG Hong Yang,16-21 13-21,17,,,8,2025-01-23
881,5288,R32,Yushi TANAKA,Anthony Sinisuka GINTING,Anthony Sinisuka GINTING,17-21 17-21,5,,,,2025-01-23
882,5288,R32,JEON Hyeok Jin,Kenta NISHIMOTO,Kenta NISHIMOTO,12-21 21-19 15-21,,,,7,2025-01-23
883,5288,R32,CHI Yu Jen,LEE Chia Hao,LEE Chia Hao,21-9 17-21 18-21,6,,,,2025-01-23
884,5288,R32,NG Ka Long Angus,Jonatan CHRISTIE,Jonatan CHRISTIE,11-21 17-21,,11,,4,2025-01-23
885,5288,R16,Anders ANTONSEN,Justin HOH,Anders ANTONSEN,21-17 21-11,,,1,,2025-01-23
886,5288,R16,Kodai NARAOKA,SU Li Yang,Kodai NARAOKA,21-10 21-19,,,6,,2025-01-23
887,5288,R16,CHOU Tien Chen,Chico Aura DWI WARDOYO,CHOU Tien Chen,21-9 21-17,7,,3,,2025-01-23
888,5288,R16,LOH Kean Yew,WANG Tzu Wei,LOH Kean Yew,21-16 18-21 21-17,8,23,5,,2025-01-23
889,5288,R16,Alwi FARHAN,LEE Cheuk Yiu,Alwi FARHAN,,2,,,,2025-01-23
890,5288,R16,Koki WATANABE,WENG Hong Yang,WENG Hong Yang,16-21 21-13 17-21,16,,,8,2025-01-23
891,5288,R16,Anthony Sinisuka GINTING,Kenta NISHIMOTO,Kenta NISHIMOTO,18-21 19-21,,,,7,2025-01-23
892,5288,R16,LEE Chia Hao,Jonatan CHRISTIE,Jonatan CHRISTIE,20-22 21-15 15-21,,11,,4,2025-01-23
893,5288,QF,Anders ANTONSEN,Kodai NARAOKA,Anders ANTONSEN,,,,1,6,2025-01-23
894,5288,QF,CHOU Tien Chen,LOH Kean Yew,CHOU Tien Chen,21-18 21-16,7,8,3,5,2025-01-23
895,5288,QF,Alwi FARHAN,WENG Hong Yang,Alwi FARHAN,4-21 21-16 21-17,2,,,8,2025-01-23
896,5288,QF,Kenta NISHIMOTO,Jonatan CHRISTIE,Jonatan CHRISTIE,14-21 8-21,,11,7,4,2025-01-23
897,5288,SF,Anders ANTONSEN,CHOU Tien Chen,Anders ANTONSEN,22-24 21-19 21-10,,7,1,3,2025-01-23
898,5288,SF,Alwi FARHAN,Jonatan CHRISTIE,Jonatan CHRISTIE,21-18 14-21 15-21,2,11,,4,2025-01-23
899,5288,F,Anders ANTONSEN,Jonatan CHRISTIE,Anders ANTONSEN,10-21 21-15 17-21,,11,1,4,2025-01-23
900,5287,R32,Kunlavut VITIDSARN,Ayush SHETTY,Kunlavut VITIDSARN,21-15 21-16,3,25,1,,2025-01-07
901,5287,R32,WANG Zheng Xing,Yushi TANAKA,Yushi TANAKA,11-21 17-21,24,5,,,2025-01-07
902,5287,R32,Toma Junior POPOV,Tharun MANNEPALLI,Tharun MANNEPALLI,21-11 11-21 20-22,13,12,7,,2025-01-07
903,5287,R32,Kiran GEORGE,Koki WATANABE,Koki WATANABE,10-21 1-4,19,16,,,2025-01-07
904,5287,R32,Christo POPOV,S.Sankar Muthusamy SUBRAMANIAN,Christo POPOV,21-17 21-11,10,,3,,2025-01-07
905,5287,R32,Rasmus GEMKE,KIDAMBI Srikanth,Rasmus GEMKE,,,18,,,2025-01-07
906,5287,R32,Kodai NARAOKA,Lakshya SEN,Kodai NARAOKA,21-15 21-17,,4,5,,2025-01-07
907,5287,R32,LEE Chia Hao,Julien CARRAGGI,LEE Chia Hao,21-10 21-10,,,,,2025-01-07
908,5287,R32,Arnaud MERKLE,Joakim OLDORFF,Arnaud MERKLE,21-19 21-14,,,,,2025-01-07
909,5287,R32,NG Ka Long Angus,Kenta NISHIMOTO,Kenta NISHIMOTO,11-21 14-21,,,,6,2025-01-07
910,5287,R32,CHI Yu Jen,Magnus JOHANNESEN,Magnus JOHANNESEN,21-16 11-21 11-21,6,,,,2025-01-07
911,5287,R32,Jia Heng Jason TEH,WENG Hong Yang,Jia Heng Jason TEH,17-21 21-19 21-10,9,,,4,2025-01-07
912,5287,R32,Kalle KOLJONEN,Takuma OBAYASHI,Takuma OBAYASHI,21-23 19-21,,,,,2025-01-07
913,5287,R32,Koo TAKAHASHI,LU Guang Zu,LU Guang Zu,14-21 15-21,,,,8,2025-01-07
914,5287,R32,WANG Tzu Wei,Brian YANG,WANG Tzu Wei,21-19 21-11,23,21,,,2025-01-07
915,5287,R32,Ditlev Jaeger HOLM,CHOU Tien Chen,CHOU Tien Chen,21-18 18-21 12-21,,7,,2,2025-01-07
916,5287,R16,Kunlavut VITIDSARN,Yushi TANAKA,Kunlavut VITIDSARN,21-13 21-14,3,5,1,,2025-01-07
917,5287,R16,Tharun MANNEPALLI,Koki WATANABE,Koki WATANABE,20-22 12-21,12,16,,,2025-01-07
918,5287,R16,Christo POPOV,Rasmus GEMKE,Rasmus GEMKE,21-5 10-21 19-21,10,,3,,2025-01-07
919,5287,R16,Kodai NARAOKA,LEE Chia Hao,Kodai NARAOKA,21-13 21-16,,,5,,2025-01-07
920,5287,R16,Arnaud MERKLE,Kenta NISHIMOTO,Arnaud MERKLE,21-12 21-10,,,,6,2025-01-07
921,5287,R16,Magnus JOHANNESEN,Jia Heng Jason TEH,Jia Heng Jason TEH,16-21 7-21,,9,,,2025-01-07
922,5287,R16,Takuma OBAYASHI,LU Guang Zu,LU Guang Zu,15-21 12-21,,,,8,2025-01-07
923,5287,R16,WANG Tzu Wei,CHOU Tien Chen,CHOU Tien Chen,14-21 21-16 16-21,23,7,,2,2025-01-07
924,5287,QF,Kunlavut VITIDSARN,Koki WATANABE,Kunlavut VITIDSARN,21-17 21-19,3,16,1,,2025-01-07
925,5287,QF,Rasmus GEMKE,Kodai NARAOKA,Rasmus GEMKE,21-19 21-16,,,,5,2025-01-07
926,5287,QF,Arnaud MERKLE,Jia Heng Jason TEH,Arnaud MERKLE,24-22 21-18,,9,,,2025-01-07
927,5287,QF,LU Guang Zu,CHOU Tien Chen,CHOU Tien Chen,21-15 17-21 18-21,,7,8,2,2025-01-07
928,5287,SF,Kunlavut VITIDSARN,Rasmus GEMKE,Kunlavut VITIDSARN,21-15 21-18,3,,1,,2025-01-07
929,5287,SF,Arnaud MERKLE,CHOU Tien Chen,CHOU Tien Chen,21-13 13-21 13-21,,7,,2,2025-01-07
930,5287,F,Kunlavut VITIDSARN,CHOU Tien Chen,Kunlavut VITIDSARN,11-21 21-13 19-21,3,7,1,2,2025-01-07
931,5207,R32,SHI Yu Qi,LEE Cheuk Yiu,SHI Yu Qi,21-10 21-11,,,1,,2025-01-14
932,5207,R32,NG Ka Long Angus,Alwi FARHAN,NG Ka Long Angus,21-10 21-16,,2,,,2025-01-14
933,5207,R32,Christo POPOV,LIN Chun-Yi,Christo POPOV,21-13 23-21,10,1,8,,2025-01-14
934,5207,R32,WANG Zheng Xing,Rasmus GEMKE,Rasmus GEMKE,19-21 12-21,24,,,,2025-01-14
935,5207,R32,Kunlavut VITIDSARN,LU Guang Zu,Kunlavut VITIDSARN,20-22 21-9 21-18,3,,3,,2025-01-14
936,5207,R32,Toma Junior POPOV,Ayush SHETTY,Toma Junior POPOV,21-19 17-21 21-15,13,25,,,2025-01-14
937,5207,R32,CHOU Tien Chen,Viktor AXELSEN,Viktor AXELSEN,19-21 12-21,7,,5,,2025-01-14
938,5207,R32,WANG Tzu Wei,Yushi TANAKA,Yushi TANAKA,19-21 15-21,23,5,,,2025-01-14
939,5207,R32,Kodai NARAOKA,CHI Yu Jen,Kodai NARAOKA,21-15 21-10,,6,,,2025-01-14
940,5207,R32,Kenta NISHIMOTO,Jonatan CHRISTIE,Jonatan CHRISTIE,21-10 11-21 7-21,,11,,6,2025-01-14
941,5207,R32,LEE Chia Hao,Jia Heng Jason TEH,LEE Chia Hao,21-17 21-14,,9,,,2025-01-14
942,5207,R32,LEONG Jun Hao,LI Shi Feng,LI Shi Feng,13-21 16-21,,,,4,2025-01-14
943,5207,R32,LOH Kean Yew,WENG Hong Yang,WENG Hong Yang,17-21 21-11 17-21,8,,,,2025-01-14
944,5207,R32,Koki WATANABE,Alex LANIER,Alex LANIER,18-21 16-21,16,20,,7,2025-01-14
945,5207,R32,Nhat NGUYEN,Lakshya SEN,Lakshya SEN,21-10 8-21 18-21,17,4,,,2025-01-14
946,5207,R32,Anthony Sinisuka GINTING,Anders ANTONSEN,Anders ANTONSEN,7-21 19-21,,,,2,2025-01-14
947,5207,R16,SHI Yu Qi,NG Ka Long Angus,SHI Yu Qi,21-10 21-18,,,1,,2025-01-14
948,5207,R16,Christo POPOV,Rasmus GEMKE,Christo POPOV,21-9 21-13,10,,8,,2025-01-14
949,5207,R16,Kunlavut VITIDSARN,Toma Junior POPOV,Kunlavut VITIDSARN,22-20 12-21 21-13,3,13,3,,2025-01-14
950,5207,R16,Viktor AXELSEN,Yushi TANAKA,Viktor AXELSEN,11-21 21-19 24-22,,5,,,2025-01-14
951,5207,R16,Kodai NARAOKA,Jonatan CHRISTIE,Jonatan CHRISTIE,7-21 13-21,,11,,6,2025-01-14
952,5207,R16,LEE Chia Hao,LI Shi Feng,LI Shi Feng,21-16 19-21 19-21,,,,4,2025-01-14
953,5207,R16,WENG Hong Yang,Alex LANIER,Alex LANIER,23-25 18-21,,20,,7,2025-01-14
954,5207,R16,Lakshya SEN,Anders ANTONSEN,Lakshya SEN,21-13 21-14,4,,,2,2025-01-14
955,5207,QF,SHI Yu Qi,Christo POPOV,SHI Yu Qi,21-19 19-21 21-19,,10,1,8,2025-01-14
956,5207,QF,Kunlavut VITIDSARN,Viktor AXELSEN,Viktor AXELSEN,21-13 12-21 18-21,3,,3,,2025-01-14
957,5207,QF,Jonatan CHRISTIE,LI Shi Feng,Jonatan CHRISTIE,21-18 21-23 21-17,11,,6,4,2025-01-14
958,5207,QF,Alex LANIER,Lakshya SEN,Alex LANIER,21-9 21-14,20,4,7,,2025-01-14
959,5207,SF,SHI Yu Qi,Viktor AXELSEN,SHI Yu Qi,21-19 17-21 21-17,,,1,,2025-01-14
960,5207,SF,Jonatan CHRISTIE,Alex LANIER,Jonatan CHRISTIE,11-21 21-8 21-13,11,20,6,7,2025-01-14
961,5207,F,SHI Yu Qi,Jonatan CHRISTIE,Jonatan CHRISTIE,21-13 15-21 15-21,,11,1,6,2025-01-14
962,5257,R32,Kunlavut VITIDSARN,WANG Tzu Wei,Kunlavut VITIDSARN,14-21 21-7 21-15,3,23,3,,2025-01-21
963,5257,R32,Kodai NARAOKA,Victor LAI,Kodai NARAOKA,21-18 21-18,,15,,,2025-01-21
964,5257,R32,Alex LANIER,Alwi FARHAN,Alwi FARHAN,15-21 16-21,20,2,7,,2025-01-21
965,5257,R32,Nhat NGUYEN,Lakshya SEN,Nhat NGUYEN,21-7 21-16,17,4,,,2025-01-21
966,5257,R32,Christo POPOV,LIN Chun-Yi,Christo POPOV,21-11 21-19,10,1,8,,2025-01-21
967,5257,R32,Toma Junior POPOV,LEE Chia Hao,LEE Chia Hao,16-21 17-21,13,,,,2025-01-21
968,5257,R32,LOH Kean Yew,CHI Yu Jen,CHI Yu Jen,16-21 15-21,8,6,,,2025-01-21
969,5257,R32,LEE Cheuk Yiu,Anthony Sinisuka GINTING,Anthony Sinisuka GINTING,14-21 13-21,,,,,2025-01-21
970,5257,R32,Koki WATANABE,Ayush SHETTY,Koki WATANABE,21-19 21-19,16,25,,,2025-01-21
971,5257,R32,Kenta NISHIMOTO,Jonatan CHRISTIE,Jonatan CHRISTIE,18-21 12-21,,11,,6,2025-01-21
972,5257,R32,Julien CARRAGGI,WENG Hong Yang,Julien CARRAGGI,9-1,,,,,2025-01-21
973,5257,R32,LU Guang Zu,LI Shi Feng,LI Shi Feng,5-8,,,,4,2025-01-21
974,5257,R32,Viktor AXELSEN,LEONG Jun Hao,Viktor AXELSEN,21-16 21-15,,,,,2025-01-21
975,5257,R32,Rasmus GEMKE,CHOU Tien Chen,CHOU Tien Chen,13-21 21-14 19-21,,7,,5,2025-01-21
976,5257,R32,Yushi TANAKA,Brian YANG,Brian YANG,19-21 15-21,5,21,,,2025-01-21
977,5257,R32,Jia Heng Jason TEH,Anders ANTONSEN,Anders ANTONSEN,13-21 15-21,9,,,2,2025-01-21
978,5257,R16,Kunlavut VITIDSARN,Kodai NARAOKA,Kunlavut VITIDSARN,21-7 21-6,3,,3,,2025-01-21
979,5257,R16,Alwi FARHAN,Nhat NGUYEN,Alwi FARHAN,16-21 21-12 21-17,2,17,,,2025-01-21
980,5257,R16,Christo POPOV,LEE Chia Hao,Christo POPOV,21-14 21-16,10,,8,,2025-01-21
981,5257,R16,CHI Yu Jen,Anthony Sinisuka GINTING,CHI Yu Jen,14-21 25-23 21-15,6,,,,2025-01-21
982,5257,R16,Koki WATANABE,Jonatan CHRISTIE,Koki WATANABE,11-21 21-19 25-23,16,11,,6,2025-01-21
983,5257,R16,Julien CARRAGGI,LI Shi Feng,LI Shi Feng,16-21 21-8 6-21,,,,4,2025-01-21
984,5257,R16,Viktor AXELSEN,CHOU Tien Chen,Viktor AXELSEN,21-11 23-21,,7,,5,2025-01-21
985,5257,R16,Brian YANG,Anders ANTONSEN,Anders ANTONSEN,17-21 21-19 21-23,21,,,2,2025-01-21
986,5257,QF,Kunlavut VITIDSARN,Alwi FARHAN,Kunlavut VITIDSARN,21-14 16-21 21-8,3,2,3,,2025-01-21
987,5257,QF,Christo POPOV,CHI Yu Jen,Christo POPOV,21-13 21-7,10,6,8,,2025-01-21
988,5257,QF,Koki WATANABE,LI Shi Feng,LI Shi Feng,18-21 21-15 17-21,16,,,4,2025-01-21
989,5257,QF,Viktor AXELSEN,Anders ANTONSEN,Anders ANTONSEN,15-21 21-17 12-21,,,,2,2025-01-21
990,5257,SF,Kunlavut VITIDSARN,Christo POPOV,Christo POPOV,11-21 20-22,3,10,3,8,2025-01-21
991,5257,SF,LI Shi Feng,Anders ANTONSEN,Anders ANTONSEN,21-15 19-21 13-21,,,4,2,2025-01-21
992,5257,F,Christo POPOV,Anders ANTONSEN,Christo POPOV,12-21 19-21,10,,8,2,2025-01-21
993,5256,R32,CHOU Tien Chen,Kalle KOLJONEN,Kalle KOLJONEN,19-21 21-19 18-21,7,,3,,2025-01-28
994,5256,R32,Dicky Dwi PANGESTU,Nhat NGUYEN,Nhat NGUYEN,11-21 14-21,,17,,,2025-01-28
995,5256,R32,LOH Kean Yew,Joakim OLDORFF,LOH Kean Yew,21-10 21-12,8,,6,,2025-01-28
996,5256,R32,Victor LAI,Ayush SHETTY,Ayush SHETTY,11-21 21-4 18-21,15,25,,,2025-01-28
997,5256,R32,LIN Chun-Yi,Magnus JOHANNESEN,Magnus JOHANNESEN,21-15 20-22 13-21,1,,7,,2025-01-28
998,5256,R32,KOK Jing Hong,Kantaphon WANGCHAROEN,Kantaphon WANGCHAROEN,19-21 18-21,,,,,2025-01-28
999,5256,R32,Kenta NISHIMOTO,Julien CARRAGGI,Julien CARRAGGI,20-22 19-21,,,,,2025-01-28
1000,5256,R32,Ditlev Jaeger HOLM,Arnaud MERKLE,Ditlev Jaeger HOLM,12-21 21-15 21-18,,,,,2025-01-28
1001,5256,R32,LEONG Jun Hao,S.Sankar Muthusamy SUBRAMANIAN,S.Sankar Muthusamy SUBRAMANIAN,14-21 21-18 16-21,,,,,2025-01-28
1002,5256,R32,Lakshya SEN,Christo POPOV,Lakshya SEN,21-16 22-20,4,10,,5,2025-01-28
1003,5256,R32,Rasmus GEMKE,LEE Chia Hao,Rasmus GEMKE,21-14 21-9,,,,,2025-01-28
1004,5256,R32,WANG Tzu Wei,Alex LANIER,Alex LANIER,18-21 19-21,23,20,,4,2025-01-28
1005,5256,R32,KIDAMBI Srikanth,Kiran GEORGE,Kiran GEORGE,19-21 11-21,18,19,,,2025-01-28
