player_name,tournament_name,tier,date,matches_in_tournament,tournament_par
Joakim OLDORFF,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.2433
Joakim OLDORFF,YONEX US Open 2025,Super300,2025-01-24,1,-0.4433
Joakim OLDORFF,YONEX German Open 2025,Super300,2025-01-25,1,-0.2433
Joakim OLDORFF,HYLO Open 2025,Super500,2025-01-28,1,-0.4433
Joakim OLDORFF,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.2433
Joakim OLDORFF,YONEX German Open 2026,Super300,2026-01-24,1,-0.4433
Jonatan CHRISTIE,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,2,0.1817
Jonatan CHRISTIE,VICTOR China Open 2023,Super1000,2023-01-05,4,0.6067
Jonatan CHRISTIE,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,2,0.2567
Jonatan CHRISTIE,VICTOR Hong Kong Open 2023,Super500,2023-01-12,5,0.5667
Jonatan CHRISTIE,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,3,0.6367
Jonatan CHRISTIE,Kumamoto Masters Japan 2023,Super500,2023-01-14,3,0.3934
Jonatan CHRISTIE,VICTOR Denmark Open 2023,Super750,2023-01-17,1,-0.4433
Jonatan CHRISTIE,YONEX SUNRISE India Open 2023,Super750,2023-01-17,4,0.4367
Jonatan CHRISTIE,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,5,0.7687
Jonatan CHRISTIE,YONEX French Open 2023,Super750,2023-01-24,5,0.8647
Jonatan CHRISTIE,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,1,-0.4433
Jonatan CHRISTIE,YONEX French Open 2024,Super750,2024-01-05,1,-0.2433
Jonatan CHRISTIE,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,5,0.5207
Jonatan CHRISTIE,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,1,-0.2433
Jonatan CHRISTIE,LI-NING Hong Kong Open 2024,Super500,2024-01-10,4,0.5992
Jonatan CHRISTIE,Kumamoto Masters Japan 2024,Super500,2024-01-12,4,0.5517
Jonatan CHRISTIE,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,5,1.1087
Jonatan CHRISTIE,VICTOR Denmark Open 2024,Super750,2024-01-15,2,0.2067
Jonatan CHRISTIE,YONEX SUNRISE India Open 2024,Super750,2024-01-16,2,0.3067
Jonatan CHRISTIE,VICTOR China Open 2024,Super1000,2024-01-17,4,0.5167
Jonatan CHRISTIE,LI-NING China Masters 2024,Super750,2024-01-19,5,0.7407
Jonatan CHRISTIE,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,1,-0.0433
Jonatan CHRISTIE,KFF Singapore Badminton Open 2024,Super750,2024-01-28,1,-0.4433
Jonatan CHRISTIE,KAPAL API Indonesia Open 2025,Super1000,2025-01-03,2,0.4767
Jonatan CHRISTIE,PETRONAS Malaysia Open 2025,Super1000,2025-01-07,1,-0.4433
Jonatan CHRISTIE,YONEX All England Open Badminton Championships 2025,Super1000,2025-01-11,2,0.1567
Jonatan CHRISTIE,VICTOR Denmark Open 2025,Super750,2025-01-14,5,1.3587
Jonatan CHRISTIE,YONEX-SUNRISE India Open 2025,Super750,2025-01-14,4,0.5867
Jonatan CHRISTIE,DAIHATSU Japan Open 2025,Super750,2025-01-15,1,-0.4433
Jonatan CHRISTIE,LI-NING China Masters 2025,Super750,2025-01-16,2,0.0067
Jonatan CHRISTIE,SATHIO GROUP Australian Open 2025,Super500,2025-01-18,1,-0.4433
Jonatan CHRISTIE,DAIHATSU Indonesia Masters 2025,Super500,2025-01-21,5,0.5587
Jonatan CHRISTIE,YONEX French Open 2025,Super750,2025-01-21,2,0.2067
Jonatan CHRISTIE,VICTOR China Open 2025,Super1000,2025-01-22,2,0.3767
Jonatan CHRISTIE,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,5,0.6027
Jonatan CHRISTIE,KFF Singapore Badminton Open 2025,Super750,2025-01-27,2,0.2067
Jonatan CHRISTIE,HYLO Open 2025,Super500,2025-01-28,5,0.9977
Jonatan CHRISTIE,YONEX All England Open Badminton Championships 2026,Super1000,2026-01-03,2,0.4767
Jonatan CHRISTIE,PETRONAS Malaysia Open 2026,Super1000,2026-01-06,4,0.6767
Jonatan CHRISTIE,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,5,0.6607
Jonathan MATIAS,YONEX US Open 2023,Super300,2023-01-11,2,0.1567
Jonathan MATIAS,Hylo Open 2023,Super300,2023-01-31,1,-0.2433
Jonathan MATIAS,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,1,-0.4433
Jonathan MATIAS,YONEX US Open 2024,Super300,2024-01-25,2,0.4567
Jonathan MATIAS,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,1,-0.4433
Joran KWEEKEL,Hylo Open 2023,Super300,2023-01-31,1,-0.8433
Joran KWEEKEL,YONEX German Open 2025,Super300,2025-01-25,1,-0.4433
Julien CARRAGGI,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,1,-0.4433
Julien CARRAGGI,YONEX US Open 2023,Super300,2023-01-11,1,-0.8433
Julien CARRAGGI,VICTOR Denmark Open 2023,Super750,2023-01-17,1,-0.4433
Julien CARRAGGI,Korea Open 2023,Super500,2023-01-18,1,-0.2433
Julien CARRAGGI,YONEX French Open 2023,Super750,2023-01-24,1,-0.2433
Julien CARRAGGI,Hylo Open 2023,Super300,2023-01-31,3,0.4234
Julien CARRAGGI,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,1,-0.4433
Julien CARRAGGI,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.4433
Julien CARRAGGI,TOYOTA Thailand Open 2024,Super500,2024-01-14,1,-0.2433
Julien CARRAGGI,YONEX Swiss Open 2024,Super300,2024-01-19,1,-0.4433
Julien CARRAGGI,PERODUA Malaysia Masters 2024,Super500,2024-01-21,1,-0.4433
Julien CARRAGGI,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,2,0.0567
Julien CARRAGGI,YONEX German Open 2024,Super300,2024-01-27,3,0.2234
Julien CARRAGGI,KFF Singapore Badminton Open 2024,Super750,2024-01-28,1,-0.4433
Julien CARRAGGI,Hylo Open 2024,Super300,2024-01-29,1,-0.2433
Julien CARRAGGI,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.4433
Julien CARRAGGI,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,1,-0.4433
Julien CARRAGGI,YONEX Taipei Open 2025,Super300,2025-01-06,1,-0.6433
Julien CARRAGGI,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.6433
Julien CARRAGGI,YONEX French Open 2025,Super750,2025-01-21,2,0.1067
Julien CARRAGGI,YONEX US Open 2025,Super300,2025-01-24,1,-0.6433
Julien CARRAGGI,YONEX German Open 2025,Super300,2025-01-25,1,-0.2433
Julien CARRAGGI,HYLO Open 2025,Super500,2025-01-28,2,-0.0183
Julien CARRAGGI,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,2,-0.0433
Julien CARRAGGI,YONEX Swiss Open 2026,Super300,2026-01-10,1,-0.2433
Julien CARRAGGI,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.0433
Julien CARRAGGI,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,1,-0.4433
Julien CARRAGGI,YONEX German Open 2026,Super300,2026-01-24,1,-0.2433
Julien CARRAGGI,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,1,-0.2433
Julien SCHEIWILLER,YONEX Swiss Open 2026,Super300,2026-01-10,1,-0.4433
Justin HOH,Syed Modi India International 2023,Super300,2023-01-28,2,0.1567
Justin HOH,YONEX Taipei Open 2024,Super300,2024-01-03,3,0.3567
Justin HOH,Korea Masters 2024,Super300,2024-01-05,1,-0.2433
Justin HOH,LI-NING Hong Kong Open 2024,Super500,2024-01-10,1,-0.4433
Justin HOH,Kumamoto Masters Japan 2024,Super500,2024-01-12,1,-0.2433
Justin HOH,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,2,0.3567
Justin HOH,Syed Modi India International 2024,Super300,2024-01-26,2,0.1567
Justin HOH,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.4433
Justin HOH,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.4433
Justin HOH,YONEX Taipei Open 2025,Super300,2025-01-06,3,0.5234
Justin HOH,LI-NING Hong Kong Open 2025,Super500,2025-01-09,2,0.3917
Justin HOH,Kumamoto Masters Japan 2025,Super500,2025-01-11,1,-0.4433
Justin HOH,TOYOTA Thailand Open 2025,Super500,2025-01-13,1,-0.2433
Justin HOH,YONEX Swiss Open 2025,Super300,2025-01-18,1,-0.6433
Justin HOH,PERODUA Malaysia Masters 2025,Super500,2025-01-20,1,-0.2433
Justin HOH,SUWON VICTOR Korea Open 2025,Super500,2025-01-23,2,0.1817
Justin HOH,YONEX US Open 2025,Super300,2025-01-24,2,0.2567
Justin HOH,YONEX German Open 2025,Super300,2025-01-25,2,0.0567
Justin HOH,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,1,-0.4433
Justin HOH,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,5,0.4767
Justin HOH,YONEX Swiss Open 2026,Super300,2026-01-10,2,0.1567
Justin HOH,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,1,-0.2433
Justin HOH,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,2,0.4567
Justin HOH,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,1,-0.4433
Justin HOH,YONEX German Open 2026,Super300,2026-01-24,1,-0.4433
Justin HOH,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,2,0.0567
KIDAMBI Srikanth,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,3,0.3234
KIDAMBI Srikanth,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,2,0.0817
KIDAMBI Srikanth,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,1,-0.2433
KIDAMBI Srikanth,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,3,0.37
KIDAMBI Srikanth,VICTOR Denmark Open 2023,Super750,2023-01-17,1,-0.2433
KIDAMBI Srikanth,YONEX SUNRISE India Open 2023,Super750,2023-01-17,1,-0.2433
KIDAMBI Srikanth,Korea Open 2023,Super500,2023-01-18,1,-0.2433
KIDAMBI Srikanth,LI-NING China Masters 2023,Super750,2023-01-21,1,-0.4433
KIDAMBI Srikanth,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,1,-0.4433
KIDAMBI Srikanth,YONEX French Open 2023,Super750,2023-01-24,1,-0.2433
KIDAMBI Srikanth,Syed Modi India International 2023,Super300,2023-01-28,1,-0.4433
KIDAMBI Srikanth,YONEX French Open 2024,Super750,2024-01-05,2,0.4167
KIDAMBI Srikanth,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,2,0.4967
KIDAMBI Srikanth,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,1,-0.6433
KIDAMBI Srikanth,YONEX SUNRISE India Open 2024,Super750,2024-01-16,1,-0.2433
KIDAMBI Srikanth,YONEX Swiss Open 2024,Super300,2024-01-19,4,0.3567
KIDAMBI Srikanth,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,1,-0.4433
KIDAMBI Srikanth,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,3,0.29
KIDAMBI Srikanth,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,1,-0.2433
KIDAMBI Srikanth,KFF Singapore Badminton Open 2024,Super750,2024-01-28,1,-0.4433
KIDAMBI Srikanth,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,2,-0.0433
KIDAMBI Srikanth,YONEX Canada Open 2025,Super300,2025-01-01,4,0.7567
KIDAMBI Srikanth,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,2,0.0567
KIDAMBI Srikanth,YONEX Taipei Open 2025,Super300,2025-01-06,2,0.1567
KIDAMBI Srikanth,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.8433
KIDAMBI Srikanth,YONEX-SUNRISE India Open 2025,Super750,2025-01-14,1,-0.8433
KIDAMBI Srikanth,SATHIO GROUP Australian Open 2025,Super500,2025-01-18,2,0.1817
KIDAMBI Srikanth,YONEX Swiss Open 2025,Super300,2025-01-18,2,-0.0433
KIDAMBI Srikanth,PERODUA Malaysia Masters 2025,Super500,2025-01-20,5,0.9847
KIDAMBI Srikanth,YONEX US Open 2025,Super300,2025-01-24,1,-0.2433
KIDAMBI Srikanth,SYED MODI India International 2025,Super300,2025-01-25,5,0.4767
KIDAMBI Srikanth,YONEX German Open 2025,Super300,2025-01-25,1,-0.4433
KIDAMBI Srikanth,HYLO Open 2025,Super500,2025-01-28,1,-0.2433
KIDAMBI Srikanth,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,3,0.3567
KIDAMBI Srikanth,YONEX Swiss Open 2026,Super300,2026-01-10,1,-0.6433
KIDAMBI Srikanth,YONEX-SUNRISE India Open 2026,Super750,2026-01-13,2,0.4167
KIDAMBI Srikanth,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.4433
KIDAMBI Srikanth,DAIHATSU Indonesia Masters 2026,Super500,2026-01-20,2,-0.0183
KIDAMBI Srikanth,YONEX German Open 2026,Super300,2026-01-24,2,0.1567
KIM Byung Jae,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.2433
KIM Byung Jae,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,1,-0.4433
KIM DongHun,Korea Masters 2023,Super300,2023-01-07,1,0.1567
KIM DongHun,Korea Open 2024,Super500,2024-01-27,1,-0.2433
KOK Jing Hong,Korea Masters 2024,Super300,2024-01-05,2,0.1567
KOK Jing Hong,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,1,-0.4433
KOK Jing Hong,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.2433
KOK Jing Hong,Kumamoto Masters Japan 2025,Super500,2025-01-11,2,0.2817
KOK Jing Hong,HYLO Open 2025,Super500,2025-01-28,1,-0.0433
KOK Jing Hong,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,2,0.1567
KUO Kuan Lin,Syed Modi India International 2023,Super300,2023-01-28,2,0.1567
KUO Kuan Lin,YONEX Taipei Open 2024,Super300,2024-01-03,3,0.3567
KUO Kuan Lin,Korea Masters 2024,Super300,2024-01-05,1,-0.4433
KUO Kuan Lin,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.2433
KUO Kuan Lin,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.4433
KUO Kuan Lin,YONEX US Open 2025,Super300,2025-01-24,3,0.3567
Kai SCHAEFER,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.4433
Kai SCHAEFER,Korea Masters 2023,Super300,2023-01-07,2,-0.3433
Kai SCHAEFER,YONEX US Open 2023,Super300,2023-01-11,1,-0.2433
Kai SCHAEFER,Hylo Open 2023,Super300,2023-01-31,1,-0.2433
Kalle KOLJONEN,Korea Masters 2023,Super300,2023-01-07,2,-0.3433
Kalle KOLJONEN,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,1,-0.2433
Kalle KOLJONEN,YONEX US Open 2023,Super300,2023-01-11,1,-0.8433
Kalle KOLJONEN,VICTOR Hong Kong Open 2023,Super500,2023-01-12,1,-0.2433
Kalle KOLJONEN,Hylo Open 2023,Super300,2023-01-31,2,0.1567
Kalle KOLJONEN,YONEX Canada Open 2024,Super500,2024-01-02,1,-0.4433
Kalle KOLJONEN,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,1,-0.4433
Kalle KOLJONEN,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,2,-0.8433
Kalle KOLJONEN,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,1,-0.4433
Kalle KOLJONEN,Syed Modi India International 2024,Super300,2024-01-26,1,-0.2433
Kalle KOLJONEN,YONEX German Open 2024,Super300,2024-01-27,2,-0.0433
Kalle KOLJONEN,Hylo Open 2024,Super300,2024-01-29,3,0.49
Kalle KOLJONEN,YONEX Canada Open 2025,Super300,2025-01-01,1,-0.4433
Kalle KOLJONEN,CLASH OF CLANS Arctic Open 2025 powered by YONEX,Super500,2025-01-07,1,-0.0433
Kalle KOLJONEN,YONEX US Open 2025,Super300,2025-01-24,1,-0.2433
Kalle KOLJONEN,YONEX German Open 2025,Super300,2025-01-25,1,-0.2433
Kalle KOLJONEN,HYLO Open 2025,Super500,2025-01-28,4,0.478
Kalle KOLJONEN,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.4433
Kalle KOLJONEN,YONEX German Open 2026,Super300,2026-01-24,1,-0.4433
Kanta TSUNEYAMA,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.4433
Kanta TSUNEYAMA,VICTOR China Open 2023,Super1000,2023-01-05,3,0.49
Kanta TSUNEYAMA,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,4,0.3942
Kanta TSUNEYAMA,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,4,0.8367
Kanta TSUNEYAMA,VICTOR Hong Kong Open 2023,Super500,2023-01-12,2,0.1817
Kanta TSUNEYAMA,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,1,-0.4433
Kanta TSUNEYAMA,Kumamoto Masters Japan 2023,Super500,2023-01-14,1,-0.4433
Kanta TSUNEYAMA,VICTOR Denmark Open 2023,Super750,2023-01-17,1,-0.2433
Kanta TSUNEYAMA,Korea Open 2023,Super500,2023-01-18,1,-0.4433
Kanta TSUNEYAMA,LI-NING China Masters 2023,Super750,2023-01-21,4,0.4867
Kanta TSUNEYAMA,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,3,0.5234
Kanta TSUNEYAMA,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,1,-0.4433
Kanta TSUNEYAMA,YONEX French Open 2024,Super750,2024-01-05,1,-0.4433
Kanta TSUNEYAMA,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,1,-0.4433
Kanta TSUNEYAMA,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,1,-0.4433
Kanta TSUNEYAMA,YONEX SUNRISE India Open 2024,Super750,2024-01-16,1,-0.2433
Kanta TSUNEYAMA,YONEX Swiss Open 2024,Super300,2024-01-19,1,-0.4433
Kanta TSUNEYAMA,DAIHATSU Japan Open 2024,Super750,2024-01-20,2,0.2067
Kanta TSUNEYAMA,KFF Singapore Badminton Open 2024,Super750,2024-01-28,1,-0.4433
Kantaphon WANGCHAROEN,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.2433
Kantaphon WANGCHAROEN,VICTOR China Open 2023,Super1000,2023-01-05,1,-0.2433
Kantaphon WANGCHAROEN,CLASH OF CLANS Arctic Open 2023 powered by YONEX,Super500,2023-01-10,1,-0.2433
Kantaphon WANGCHAROEN,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,2,0.2567
Kantaphon WANGCHAROEN,YONEX US Open 2023,Super300,2023-01-11,1,-0.4433
Kantaphon WANGCHAROEN,VICTOR Hong Kong Open 2023,Super500,2023-01-12,1,-0.4433
Kantaphon WANGCHAROEN,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,1,-0.6433
Kantaphon WANGCHAROEN,Kumamoto Masters Japan 2023,Super500,2023-01-14,1,-0.4433
Kantaphon WANGCHAROEN,VICTOR Denmark Open 2023,Super750,2023-01-17,2,0.2167
Kantaphon WANGCHAROEN,YONEX SUNRISE India Open 2023,Super750,2023-01-17,2,0.1067
Kantaphon WANGCHAROEN,LI-NING China Masters 2023,Super750,2023-01-21,1,-0.2433
Kantaphon WANGCHAROEN,YONEX French Open 2023,Super750,2023-01-24,1,-0.4433
Kantaphon WANGCHAROEN,Syed Modi India International 2023,Super300,2023-01-28,1,-0.4433
Kantaphon WANGCHAROEN,Hylo Open 2023,Super300,2023-01-31,1,-0.0433
Kantaphon WANGCHAROEN,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,1,-0.2433
Kantaphon WANGCHAROEN,YONEX Canada Open 2024,Super500,2024-01-02,2,-0.3183
Kantaphon WANGCHAROEN,YONEX Taipei Open 2024,Super300,2024-01-03,1,-0.0433
Kantaphon WANGCHAROEN,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,2,0.2567
Kantaphon WANGCHAROEN,Korea Masters 2024,Super300,2024-01-05,2,0.0567
Kantaphon WANGCHAROEN,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,1,-0.2433
Kantaphon WANGCHAROEN,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,2,0.2817
Kantaphon WANGCHAROEN,Orleans Masters Badminton presented by VICTOR 2024,Super300,2024-01-12,1,-0.8433
Kantaphon WANGCHAROEN,TOYOTA Thailand Open 2024,Super500,2024-01-14,1,-0.2433
Kantaphon WANGCHAROEN,YONEX SUNRISE India Open 2024,Super750,2024-01-16,1,-0.2433
Kantaphon WANGCHAROEN,VICTOR China Open 2024,Super1000,2024-01-17,1,-0.4433
Kantaphon WANGCHAROEN,YONEX Swiss Open 2024,Super300,2024-01-19,1,-0.4433
Kantaphon WANGCHAROEN,DAIHATSU Japan Open 2024,Super750,2024-01-20,3,0.4234
Kantaphon WANGCHAROEN,PERODUA Malaysia Masters 2024,Super500,2024-01-21,1,-0.2433
Kantaphon WANGCHAROEN,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,1,-0.4433
Kantaphon WANGCHAROEN,Sands China Ltd. Macau Open Badminton 2024,Super300,2024-01-24,1,-0.4433
Kantaphon WANGCHAROEN,YONEX US Open 2024,Super300,2024-01-25,1,-0.2433
Kantaphon WANGCHAROEN,Madrid Spain Masters 2024 by IBERDROLA,Super300,2024-01-26,3,0.29
Kantaphon WANGCHAROEN,Syed Modi India International 2024,Super300,2024-01-26,1,-0.2433
Kantaphon WANGCHAROEN,Korea Open 2024,Super500,2024-01-27,2,-0.0183
Kantaphon WANGCHAROEN,YONEX German Open 2024,Super300,2024-01-27,2,-0.0433
Kantaphon WANGCHAROEN,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,2,-0.6433
Kantaphon WANGCHAROEN,IKSAN VICTOR Korea Masters 2025,Super300,2025-01-04,1,-0.6433
Kantaphon WANGCHAROEN,Orleans Masters Badminton 2025 presented by VICTOR,Super300,2025-01-04,2,0.4567
Kantaphon WANGCHAROEN,YONEX Taipei Open 2025,Super300,2025-01-06,1,-0.4433
Kantaphon WANGCHAROEN,Kumamoto Masters Japan 2025,Super500,2025-01-11,1,-0.4433
Kantaphon WANGCHAROEN,TOYOTA Thailand Open 2025,Super500,2025-01-13,1,-0.2433
Kantaphon WANGCHAROEN,DAIHATSU Japan Open 2025,Super750,2025-01-15,1,-0.2433
Kantaphon WANGCHAROEN,YONEX Swiss Open 2025,Super300,2025-01-18,1,-0.4433
Kantaphon WANGCHAROEN,PERODUA Malaysia Masters 2025,Super500,2025-01-20,1,-0.6433
Kantaphon WANGCHAROEN,YONEX German Open 2025,Super300,2025-01-25,1,-0.4433
Kantaphon WANGCHAROEN,HYLO Open 2025,Super500,2025-01-28,2,-0.1183
Kantaphon WANGCHAROEN,PRINCESS SIRIVANNAVARI Thailand Masters 2025,Super300,2025-01-28,2,0.0567
Kantaphon WANGCHAROEN,SANDS CHINA LTD Macau Open 2025,Super300,2025-01-29,3,0.5234
Kantaphon WANGCHAROEN,Orleans Masters Badminton 2026 presented by VICTOR,Super300,2026-01-17,1,-0.2433
Kantaphon WANGCHAROEN,YONEX German Open 2026,Super300,2026-01-24,2,0.1567
Kantaphon WANGCHAROEN,PRINCESS SIRIVANNAVARI Thailand Masters 2026,Super300,2026-01-27,1,-0.0433
Karono KARONO,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,1,-0.6433
Kartikey GULSHAN KUMAR,Syed Modi India International 2024,Super300,2024-01-26,1,-0.4433
Kavin Thangam KAVIN,SYED MODI India International 2025,Super300,2025-01-25,1,-0.4433
Kenta NISHIMOTO,SATHIO GROUP Australian Open 2023,Super500,2023-01-01,1,-0.4433
Kenta NISHIMOTO,VICTOR China Open 2023,Super1000,2023-01-05,1,-0.0433
Kenta NISHIMOTO,PETRONAS Malaysia Open 2023,Super1000,2023-01-10,3,0.45
Kenta NISHIMOTO,VICTOR Hong Kong Open 2023,Super500,2023-01-12,5,0.5987
Kenta NISHIMOTO,KAPAL API GROUP Indonesia Open 2023,Super1000,2023-01-13,1,-0.2433
Kenta NISHIMOTO,Kumamoto Masters Japan 2023,Super500,2023-01-14,1,-0.2433
Kenta NISHIMOTO,VICTOR Denmark Open 2023,Super750,2023-01-17,3,0.5634
Kenta NISHIMOTO,YONEX SUNRISE India Open 2023,Super750,2023-01-17,1,-0.2433
Kenta NISHIMOTO,Korea Open 2023,Super500,2023-01-18,3,0.3234
Kenta NISHIMOTO,LI-NING China Masters 2023,Super750,2023-01-21,5,0.6007
Kenta NISHIMOTO,DAIHATSU Indonesia Masters 2023,Super500,2023-01-24,2,0.1817
Kenta NISHIMOTO,YONEX French Open 2023,Super750,2023-01-24,1,-0.2433
Kenta NISHIMOTO,Syed Modi India International 2023,Super300,2023-01-28,5,0.5567
Kenta NISHIMOTO,PRINCESS SIRIVANNAVARI Thailand Masters 2023,Super300,2023-01-31,3,0.2234
Kenta NISHIMOTO,YONEX Canada Open 2024,Super500,2024-01-02,3,0.39
Kenta NISHIMOTO,KAPAL API Indonesia Open 2024,Super1000,2024-01-04,2,0.4967
Kenta NISHIMOTO,YONEX French Open 2024,Super750,2024-01-05,1,-0.4433
Kenta NISHIMOTO,CLASH ROYALE Arctic Open 2024 powered by YONEX,Super500,2024-01-08,1,-0.2433
Kenta NISHIMOTO,PETRONAS Malaysia Open 2024,Super1000,2024-01-09,1,-0.2433
Kenta NISHIMOTO,LI-NING Hong Kong Open 2024,Super500,2024-01-10,1,-0.2433
Kenta NISHIMOTO,SATHIO GROUP Australian Open 2024,Super500,2024-01-11,3,0.39
Kenta NISHIMOTO,Kumamoto Masters Japan 2024,Super500,2024-01-12,2,0.0817
Kenta NISHIMOTO,YONEX All England Open Badminton Championships 2024,Super1000,2024-01-12,2,0.5567
Kenta NISHIMOTO,VICTOR Denmark Open 2024,Super750,2024-01-15,4,0.4917
Kenta NISHIMOTO,YONEX SUNRISE India Open 2024,Super750,2024-01-16,2,0.0067
Kenta NISHIMOTO,VICTOR China Open 2024,Super1000,2024-01-17,2,0.2567
Kenta NISHIMOTO,LI-NING China Masters 2024,Super750,2024-01-19,1,-0.2433
Kenta NISHIMOTO,YONEX Swiss Open 2024,Super300,2024-01-19,2,0.1567
Kenta NISHIMOTO,DAIHATSU Japan Open 2024,Super750,2024-01-20,3,0.2234
Kenta NISHIMOTO,DAIHATSU Indonesia Masters 2024,Super500,2024-01-23,1,-0.2433
Kenta NISHIMOTO,Korea Open 2024,Super500,2024-01-27,1,-0.2433
Kenta NISHIMOTO,KFF Singapore Badminton Open 2024,Super750,2024-01-28,3,0.57
Kenta NISHIMOTO,PRINCESS SIRIVANNAVARI Thailand Masters 2024,Super300,2024-01-30,1,-0.8433
